,Title,Datetime,Source,URL,Search
430,Doctor sees new coronavirus cases after 'weeks of calm' warning 'it hasn't gone',2020-06-02T12:12:42Z,Mirror Online,https://www.mirror.co.uk/news/uk-news/doctor-who-sees-new-covid-22125964,+doctor AND +coronavirus AND +new
431,Italian doctor says new coronavirus may be losing its potency - Reuters,2020-06-01T22:12:03Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=131706290,+doctor AND +coronavirus AND +new
432,"New Coronavirus 'Losing Potency', Top Italian Doctor Says",2020-06-01T16:05:00Z,Slashdot.org,https://science.slashdot.org/story/20/06/01/165205/new-coronavirus-losing-potency-top-italian-doctor-says,+doctor AND +coronavirus AND +new
434,Italian doctor says new coronavirus may be losing its potency,2020-06-01T13:24:01Z,Yahoo Entertainment,https://news.yahoo.com/italian-doctor-says-coronavirus-may-132401677.html,+doctor AND +coronavirus AND +new
435,"New coronavirus losing potency, top Italian doctor says (Crispian Balmer/Reuters)",2020-06-01T12:30:00Z,Memeorandum.com,https://www.memeorandum.com/200601/p24,+doctor AND +coronavirus AND +new
436,"New coronavirus losing potency, top Italian doctor says",2020-06-01T08:02:23Z,Freerepublic.com,https://www.freerepublic.com/focus/f-chat/3850516/posts,+doctor AND +coronavirus AND +new
437,"New coronavirus losing potency, top Italian doctor says - Reuters India",2020-06-01T06:34:00Z,Reuters,https://in.reuters.com/article/health-coronavirus-italy-virus-idINKBN2381FW,+doctor AND +coronavirus AND +new
439,"New Coronavirus Losing Potency, Top Italian Doctor Says - http://hamodia.com",2020-06-01T03:32:06Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=131681052,+doctor AND +coronavirus AND +new
440,"New coronavirus losing potency, top Italian doctor says - Reuters UK",2020-06-01T02:16:48Z,Reuters,https://uk.reuters.com/article/uk-health-coronavirus-italy-virus-idUKKBN2370OP,+doctor AND +coronavirus AND +new
442,"New coronavirus losing potency, top Italian doctor says - Yahoo News",2020-05-31T23:52:37Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=131677474,+doctor AND +coronavirus AND +new
447,"New coronavirus losing potency, top Italian doctor says - Livemint",2020-05-31T19:10:08Z,Livemint,https://www.livemint.com/science/health/new-coronavirus-losing-potency-top-italian-doctor-says-11590951678650.html,+doctor AND +coronavirus AND +new
454,"New coronavirus losing potency, says top Italian doctor",2020-05-31T16:31:32Z,CNA,https://www.channelnewsasia.com/news/world/new-coronavirus-losing-potency-says-top-italian-doctor-12789480,+doctor AND +coronavirus AND +new
455,New Brunswick delays reopening amid cluster of new coronavirus cases linked to doctor - The Globe and Mail,2020-05-30T01:06:00Z,The Globe And Mail,https://www.theglobeandmail.com/canada/article-new-brunswick-delays-reopening-amid-cluster-of-new-coronavirus-cases/,+doctor AND +coronavirus AND +new
456,"2 new coronavirus cases in N.B., doctor connected to outbreak in Campbellton suspended - Globalnews.ca",2020-05-29T15:36:06Z,Global News,http://globalnews.ca/news/7002459/2-new-cases-doctor-connected-to-outbreak-in-campbellton/,+doctor AND +coronavirus AND +new
457,New York Times issues correction on ER doctor it claimed died of coronavirus,2020-05-28T20:35:49Z,New York Post,https://nypost.com/2020/05/28/new-york-times-issues-correction-on-er-doctor-it-claimed-died-of-coronavirus/,+doctor AND +coronavirus AND +new
458,MORE FAKE NEWS: New York Times Admits Report on 26-Yr-Old E.R. Doctor Who Died from Coronavirus Was Completely Made Up,2020-05-28T14:06:02Z,Thegatewaypundit.com,https://www.thegatewaypundit.com/2020/05/fake-news-new-york-times-admits-report-26-yr-old-e-r-doctor-died-coronavirus-completely-made/,+doctor AND +coronavirus AND +new
459,"$11,000 in personal items stolen from doctor visiting New York to fight coronavirus, report says",2020-05-26T18:25:38Z,Independent,https://www.independent.co.uk/news/world/americas/coronavirus-stolen-doctor-new-york-theft-police-a9533671.html,+doctor AND +coronavirus AND +new
461,So Sad: New York City Doctor Dies After Delaying His Retirement To Help Fight Coronavirus,2020-05-21T14:29:48Z,Bossip,http://bossip.com/1898243/so-sad-new-york-city-doctor-dies-after-delaying-his-retirement-to-help-fight-coronavirus/,+doctor AND +coronavirus AND +new
462,New York Doctor Dies After Delaying Retirement to Help Fight Coronavirus: 'He's Our Jay-Z',2020-05-20T18:53:05Z,Complex,https://www.complex.com/life/2020/05/new-york-doctor-dies-of-coronavirus-after-delaying-retirement,+doctor AND +coronavirus AND +new
463,New York doctor dies of coronavirus after putting off retirement to help,2020-05-19T21:09:00Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3846620/posts,+doctor AND +coronavirus AND +new
467,"'She Wasn't Alone,' A Doctor Reflects On New York City's Coronavirus Peak",2020-05-17T09:01:07Z,NPR,https://www.npr.org/2020/05/17/852719312/she-wasn-t-alone-a-doctor-reflects-on-new-york-city-s-coronavirus-peak,+doctor AND +coronavirus AND +new
469,"Kushner, Doctor Push Back On New York Times Hit Piece On Coronavirus Volunteers",2020-05-10T10:41:13Z,Yourdestinationnow.com,http://www.yourdestinationnow.com/2020/05/kushner-doctor-push-back-on-new-york.html,+doctor AND +coronavirus AND +new
470,"Kushner, Doctor Push Back On New York Times Hit Piece On Coronavirus Volunteers (Ryan Saavedra/The Daily Wire)",2020-05-10T01:30:02Z,Memeorandum.com,https://www.memeorandum.com/200509/p85,+doctor AND +coronavirus AND +new
471,Georgia doctor in new coronavirus hot spot braces for June surge,2020-05-08T03:14:22Z,MSNBC,https://www.msnbc.com/the-last-word/watch/georgia-doctor-in-new-coronavirus-hot-spot-braces-for-june-surge-83181637598,+doctor AND +coronavirus AND +new
472,Doctor working on New York coronavirus front line denied visa: 'It's like a slap in the face',2020-05-07T16:16:27Z,Independent,https://www.independent.co.uk/news/world/americas/coronavirus-new-york-doctor-green-card-new-york-immigration-trump-a9504381.html,+doctor AND +coronavirus AND +new
474,"Blog: An Indian Doctor, Working In New York ER, Describes War Vs Coronavirus",2020-05-05T08:22:36Z,NDTV News,https://www.ndtv.com/blog/an-indian-doctor-working-in-new-york-er-describes-war-vs-coronavirus-2219095,+doctor AND +coronavirus AND +new
475,"I.C.U. Doctor Brings Music, and Hope, to Coronavirus Patients | NYT News - The New York Times",2020-05-05T01:32:30Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=130419352,+doctor AND +coronavirus AND +new
476,Coronavirus: Doctor who treated first US patient says new remdesivir study shows ‘promising’ early result,2020-05-04T22:20:27Z,Post Magazine,https://www.scmp.com/news/world/united-states-canada/article/3082846/coronavirus-doctor-who-treated-first-us-patient,+doctor AND +coronavirus AND +new
477,"New tests 'prove' coronavirus 'was present in Europe in December,' claims doctor",2020-05-04T17:58:16Z,Mirror Online,https://www.mirror.co.uk/news/world-news/new-tests-prove-coronavirus-was-21973134,+doctor AND +coronavirus AND +new
479,"Coronavirus: Packed New York parks are 'slap in face to medics dying on frontlines', says ER doctor",2020-05-04T13:17:52Z,Independent,https://www.independent.co.uk/news/world/americas/coronavirus-new-york-city-er-doctor-parks-washington-heights-a9497876.html,+doctor AND +coronavirus AND +new
480,New York ER doctor who treated coronavirus patients dies by suicide - The Guardian,2020-04-29T03:52:08Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=130005222,+doctor AND +coronavirus AND +new
481,"Lorna Breen, New York doctor who survived coronavirus and treated countless patients, dies by suicide - MassLive.com",2020-04-29T01:12:11Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=129998090,+doctor AND +coronavirus AND +new
482,New York ER doctor on front line of coronavirus pandemic dies by suicide - 10TV,2020-04-29T00:52:04Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=129997142,+doctor AND +coronavirus AND +new
483,‘Am I next?’: New York ER doctor shares how she lives with the anxiety of the coronavirus pandemic,2020-04-28T22:42:04Z,Yahoo Entertainment,https://news.yahoo.com/am-i-next-new-york-er-doctor-shares-how-she-lives-with-the-anxiety-of-the-coronavirus-pandemic-224204347.html,+doctor AND +coronavirus AND +new
484,New York ER doctor on front line of coronavirus pandemic dies by suicide,2020-04-28T21:48:30Z,WUSA9.com,https://www.wusa9.com/article/news/health/coronavirus/new-york-city-doctor-who-treated-coronavirus-patients-died-by-suicide/507-bb8ee4b1-add9-4f98-bb88-57454ce6bd28,+doctor AND +coronavirus AND +new
485,New York City ER DOCTOR: Ive Worked The Coronavirus Front Line  And I Say Its Time To Start Opening Up,2020-04-28T18:54:22Z,Freerepublic.com,https://www.freerepublic.com/focus/f-bloggers/3839745/posts,+doctor AND +coronavirus AND +new
488,Coronavirus: New York ER doctor says city should begin easing lockdown measures,2020-04-28T17:58:58Z,Independent,https://www.independent.co.uk/news/world/americas/coronavirus-new-york-lockdown-er-stay-at-home-order-daniel-g-murphy-a9489026.html,+doctor AND +coronavirus AND +new
489,New York doctor who treated coronavirus patients kills herself,2020-04-28T17:26:09Z,Alarabiya.net,https://english.alarabiya.net/en/coronavirus/2020/04/28/New-York-doctor-who-treated-coronavirus-patients-kills-herself-,+doctor AND +coronavirus AND +new
490,Coronavirus crisis: New York City ER doctor who treated coronavirus patients dies by suicide - KABC-TV,2020-04-28T16:52:31Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=129975490,+doctor AND +coronavirus AND +new
491,New York ER doctor who treated coronavirus patients dies by suicide,2020-04-28T16:44:57Z,Theguardian.comus-news,https://amp.theguardian.comus-news/2020/apr/28/dr-lorna-breen-new-york-er-coronavirus,+doctor AND +coronavirus AND +new
492,Emergency doctor in New York commits suicide after seeing coronavirus death horrors,2020-04-28T16:03:20Z,Yahoo Entertainment,https://news.yahoo.com/emergency-doctor-york-commits-suicide-160320162.html,+doctor AND +coronavirus AND +new
493,"Top New York City ER doctor commits suicide, shaken by coronavirus onslaught - Fox News",2020-04-28T12:52:09Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=129964048,+doctor AND +coronavirus AND +new
494,Top Bronx ER doctor calls for New York to end lockdown because people are scared of coming to hospital in case they catch coronavirus and are dying at home from strokes and asthma attacks,2020-04-28T11:51:31Z,Yourdestinationnow.com,http://www.yourdestinationnow.com/2020/04/top-bronx-er-doctor-calls-for-new-york.html,+doctor AND +coronavirus AND +new
496,Coronavirus: 'Hero' doctor leading fight against coronavirus in New York takes her own life,2020-04-28T08:22:00Z,Independent,https://www.independent.co.uk/news/world/americas/coronavirus-doctor-suicide-dr-lorna-breen-new-york-a9487491.html,+doctor AND +coronavirus AND +new
497,"Top New York City ER doctor commits suicide, shaken by coronavirus onslaught",2020-04-28T03:00:16Z,Fox News,https://www.foxnews.com/health/top-manhattan-er-doc-commits-suicide-shaken-coronavirus-onslaught,+doctor AND +coronavirus AND +new
498,Top E.R. Doctor Who Treated Coronavirus Patients Dies by Suicide - The New York Times,2020-04-27T23:12:55Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=129928090,+doctor AND +coronavirus AND +new
499,New York doctor on front lines of coronavirus pandemic dies by suicide,2020-04-27T22:40:07Z,NBC News,https://www.nbcnews.com/nightly-news/video/new-york-doctor-on-front-lines-of-coronavirus-pandemic-dies-by-suicide-82632773904,+doctor AND +coronavirus AND +new
500,MNA Brigham Nurses Call Mass General Brigham Shuttle Practices During COVID-19 Unsafe for Hospital Staff and Patients,2020-06-24T12:58:00Z,PRNewswire,https://www.prnewswire.com/news-releases/mna-brigham-nurses-call-mass-general-brigham-shuttle-practices-during-covid-19-unsafe-for-hospital-staff-and-patients-301082865.html,+hospital AND +covid AND +practices
501,AIA publishes COVID-19 database to share best practices in hospital conversion design,2020-04-03T21:57:00Z,Archinect,https://archinect.com/news/article/150192066/aia-publishes-covid-19-database-to-share-best-practices-in-hospital-conversion-design,+hospital AND +covid AND +practices
502,"COVID-19 Daily: Hospital Hacks, Tips for Small Practices",2020-03-24T15:51:02Z,Medscape,http://www.medscape.com/viewarticle/927401,+hospital AND +covid AND +practices
503,"Medtronic's profit and sales fall sharply, as hospital procedures ramp down in COVID era",2020-05-21T14:02:52Z,Minneapolis Star Tribune,https://www.startribune.com/medtronic-s-profit-and-sales-fall-sharply-as-hospital-procedures-ramp-down/570654652/,+hospital AND +covid AND +procedures
505,'Essential' procedures could resume with COVID-19 hospitalizations declining: Wisconsin Hospital Association CEO,2020-04-17T18:53:41Z,Triangle Business Journal,https://www.bizjournals.com/milwaukee/news/2020/04/17/essential-procedures-could-resume-with-covid-19.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_milwaukee+%28Milwaukee+Business+Journal%29,+hospital AND +covid AND +procedures
507,Portable hospital to vaccines: Low-cost Covid solutions from universities,2020-07-17T12:22:00Z,Business Standard,https://www.business-standard.com/article/current-affairs/portable-hospital-to-vaccines-low-cost-covid-solutions-from-universities-120071701139_1.html,+hospital AND +covid AND +solutions
508,"Reliant Donates $130,000 to Houston Methodist Hospital for COVID-19 Healthcare Solutions",2020-05-28T13:10:16Z,Business Wire,https://www.businesswire.com/news/home/20200528005224/en/Reliant-Donates-130000-Houston-Methodist-Hospital-COVID-19,+hospital AND +covid AND +solutions
509,Dassault Systèmes and Aden Group Collaborate to Develop Smart and Connected Turnkey Hospital Solutions in Fight Against COVID-19,2020-04-23T05:07:00Z,Business Wire,https://www.businesswire.com/news/home/20200422006037/en/Dassault-Syst%C3%A8mes-Aden-Group-Collaborate-Develop-Smart,+hospital AND +covid AND +solutions
510,Thai hospital uses AI solutions and 5G technology to fight Covid-19,2020-04-16T02:21:00Z,The Star Online,https://www.thestar.com.my/news/regional/2020/04/16/thai-hospital-uses-ai-solutions-and-5g-technology-to-fight-covid-19,+hospital AND +covid AND +solutions
511,Healthy Royal Melbourne Hospital nurse Emily Morris shares the unusual COVID-19 symptom,2020-07-28T00:21:13Z,Daily Mail,https://www.dailymail.co.uk/femail/article-8566147/Healthy-Royal-Melbourne-Hospital-nurse-Emily-Morris-shares-unusual-COVID-19-symptom.html,+hospital AND +covid AND +unusual
512,"Apple App Store Approves Everbridge’s Next-Gen COVID-19 Contact Tracing Software Solution Amid Continued Global Adoption By Education, Retail, Hospital and Government Sectors",2020-09-14T12:39:54Z,Business Wire,https://www.businesswire.com/news/home/20200914005494/en/Apple-App-Store-Approves-Everbridge%E2%80%99s-Next-Gen-COVID-19-Contact-Tracing-Software-Solution-Amid-Continued-Global-Adoption-By-Education-Retail-Hospital-and-Government-Sectors,+hospital AND +covid AND +solution
513,Saratoga Hospital Uses Vocera Solution to Prepare for COVID-19 and Improve Staff Safety,2020-09-08T12:07:54Z,Business Wire,https://www.businesswire.com/news/home/20200908005343/en/Saratoga-Hospital-Vocera-Solution-Prepare-COVID-19-Improve,+hospital AND +covid AND +solution
514,­­Rozetta Corporation Selects Vuzix Smart Glasses for Its e-Sense Productivity and COVID-19 Solution and for Hospital Healthcare Study,2020-08-21T19:00:00Z,PRNewswire,https://www.prnewswire.com/news-releases/rozetta-corporation-selects-vuzix-smart-glasses-for-its-e-sense-productivity-and-covid-19-solution-and-for-hospital-healthcare-study-301116483.html,+hospital AND +covid AND +solution
